8,23,768,372,64,74,1,0,-1,-1
8,22,1160,369,123,84,1,0,-1,-1
8,21,1393,396,102,139,1,0,-1,-1
8,20,221,606,88,41,1,1,-1,-1
8,19,1623,605,84,38,1,1,-1,-1
8,18,1212,645,90,39,1,1,-1,-1
8,17,1123,706,95,41,1,1,-1,-1
8,16,1591,662,94,38,1,1,-1,-1
8,15,1430,604,85,39,1,1,-1,-1
8,14,761,538,76,33,1,1,-1,-1
8,13,1157,553,76,34,1,1,-1,-1
8,12,802,588,84,35,1,1,-1,-1
8,11,1814,664,92,38,1,1,-1,-1
8,10,1340,558,77,33,1,1,-1,-1
8,9,13,568,84,34,1,1,-1,-1
8,8,659,657,94,42,1,1,-1,-1
8,7,419,598,85,36,1,1,-1,-1
8,6,569,539,76,34,1,1,-1,-1
8,5,450,655,92,42,1,1,-1,-1
8,4,207,563,83,32,1,1,-1,-1
8,3,1017,638,92,44,1,1,-1,-1
8,2,985,578,79,35,1,1,-1,-1
8,1,1374,709,94,42,1,1,-1,-1
9,23,769,371,64,74,1,0,-1,-1
9,22,1157,370,124,88,1,0,-1,-1
9,21,1391,396,102,140,1,0,-1,-1
9,20,221,606,88,41,1,1,-1,-1
9,19,1623,604,84,38,1,1,-1,-1
9,18,1213,645,90,39,1,1,-1,-1
9,17,1123,705,95,41,1,1,-1,-1
9,16,1591,662,94,38,1,1,-1,-1
9,15,1429,604,85,39,1,1,-1,-1
9,14,761,538,76,33,1,1,-1,-1
9,13,1157,553,77,34,1,1,-1,-1
9,12,802,587,84,35,1,1,-1,-1
9,11,1814,664,92,38,1,1,-1,-1
9,10,1340,558,77,32,1,1,-1,-1
9,9,13,568,84,34,1,1,-1,-1
9,8,658,657,93,42,1,1,-1,-1
9,7,420,598,85,35,1,1,-1,-1
9,6,570,539,75,33,1,1,-1,-1
9,5,448,655,94,42,1,1,-1,-1
9,4,207,563,84,32,1,1,-1,-1
9,3,1016,638,91,43,1,1,-1,-1
9,2,984,578,79,35,1,1,-1,-1
9,1,1375,709,94,42,1,1,-1,-1
10,23,767,371,64,75,1,0,-1,-1
10,22,1152,369,126,92,1,0,-1,-1
10,21,1390,398,102,139,1,0,-1,-1
10,20,221,605,88,42,1,1,-1,-1
10,19,1623,605,84,37,1,1,-1,-1
10,18,1212,645,90,39,1,1,-1,-1
10,17,1123,706,94,40,1,1,-1,-1
10,16,1591,662,94,38,1,1,-1,-1
10,15,1430,605,85,39,1,1,-1,-1
10,14,761,538,76,33,1,1,-1,-1
10,13,1156,553,77,34,1,1,-1,-1
10,12,802,588,84,35,1,1,-1,-1
10,11,1815,664,92,38,1,1,-1,-1
10,10,1341,558,76,32,1,1,-1,-1
10,9,13,568,83,34,1,1,-1,-1
10,8,658,657,93,42,1,1,-1,-1
10,7,419,598,85,35,1,1,-1,-1
10,6,570,540,74,33,1,1,-1,-1
10,5,447,655,94,43,1,1,-1,-1
10,4,207,563,83,32,1,1,-1,-1
10,3,1017,639,91,43,1,1,-1,-1
10,2,984,578,79,35,1,1,-1,-1
10,1,1374,710,93,42,1,1,-1,-1
11,23,767,370,64,76,1,0,-1,-1
11,22,1151,365,123,90,1,0,-1,-1
11,21,1389,399,102,137,1,0,-1,-1
11,20,220,605,88,41,1,1,-1,-1
11,19,1623,605,84,37,1,1,-1,-1
11,18,1213,644,90,39,1,1,-1,-1
11,17,1123,705,95,41,1,1,-1,-1
11,16,1591,662,94,38,1,1,-1,-1
11,15,1430,604,85,39,1,1,-1,-1
11,14,761,538,76,33,1,1,-1,-1
11,13,1156,552,77,35,1,1,-1,-1
11,12,803,587,85,35,1,1,-1,-1
11,11,1814,663,93,38,1,1,-1,-1
11,10,1341,558,77,32,1,1,-1,-1
11,9,13,568,83,34,1,1,-1,-1
11,8,658,657,94,42,1,1,-1,-1
11,7,420,598,85,35,1,1,-1,-1
11,6,571,540,75,33,1,1,-1,-1
11,5,449,655,93,42,1,1,-1,-1
11,4,207,563,83,32,1,1,-1,-1
11,3,1017,638,91,43,1,1,-1,-1
11,2,984,577,79,36,1,1,-1,-1
11,1,1375,709,93,41,1,1,-1,-1
12,23,767,370,63,76,1,0,-1,-1
12,22,1150,364,120,86,1,0,-1,-1
12,21,1389,401,99,135,1,0,-1,-1
12,20,221,606,89,42,1,1,-1,-1
12,19,1623,605,84,37,1,1,-1,-1
12,18,1212,644,90,39,1,1,-1,-1
12,17,1123,706,94,40,1,1,-1,-1
12,16,1591,662,94,38,1,1,-1,-1
12,15,1429,604,85,39,1,1,-1,-1
12,14,760,538,76,33,1,1,-1,-1
12,13,1156,553,77,35,1,1,-1,-1
12,12,802,588,84,35,1,1,-1,-1
12,11,1813,663,93,39,1,1,-1,-1
12,10,1341,558,76,32,1,1,-1,-1
12,9,13,568,83,34,1,1,-1,-1
12,8,659,657,93,42,1,1,-1,-1
12,7,419,598,85,36,1,1,-1,-1
12,6,571,540,74,32,1,1,-1,-1
12,5,448,655,94,43,1,1,-1,-1
12,4,207,563,83,32,1,1,-1,-1
12,3,1016,638,91,43,1,1,-1,-1
12,2,984,578,79,36,1,1,-1,-1
12,1,1374,709,93,41,1,1,-1,-1
13,23,767,370,63,76,1,0,-1,-1
13,22,1147,365,119,88,1,0,-1,-1
13,21,1391,403,97,133,1,0,-1,-1
13,20,221,606,89,42,1,1,-1,-1
13,19,1622,605,84,38,1,1,-1,-1
13,18,1212,645,89,39,1,1,-1,-1
13,17,1123,706,94,40,1,1,-1,-1
13,16,1590,663,94,38,1,1,-1,-1
13,15,1430,605,85,39,1,1,-1,-1
13,14,760,538,77,33,1,1,-1,-1
13,13,1156,553,77,35,1,1,-1,-1
13,12,802,588,85,35,1,1,-1,-1
13,11,1814,663,93,39,1,1,-1,-1
13,10,1341,559,77,32,1,1,-1,-1
13,9,13,568,83,34,1,1,-1,-1
13,8,659,657,93,42,1,1,-1,-1
13,7,419,598,86,36,1,1,-1,-1
13,6,571,541,74,32,1,1,-1,-1
13,5,449,656,93,42,1,1,-1,-1
13,4,207,563,83,32,1,1,-1,-1
13,3,1017,639,91,43,1,1,-1,-1
13,2,984,578,79,36,1,1,-1,-1
13,1,1375,709,93,42,1,1,-1,-1
14,24,740,268,48,50,1,0,-1,-1
14,23,768,371,62,76,1,0,-1,-1
14,22,1147,368,119,90,1,0,-1,-1
14,21,1392,405,95,131,1,0,-1,-1
14,20,221,606,89,43,1,1,-1,-1
14,19,1622,605,84,38,1,1,-1,-1
14,18,1212,645,89,39,1,1,-1,-1
14,17,1123,707,94,40,1,1,-1,-1
14,16,1590,663,94,38,1,1,-1,-1
14,15,1430,605,85,40,1,1,-1,-1
14,14,760,539,76,33,1,1,-1,-1
14,13,1156,554,77,35,1,1,-1,-1
14,12,802,588,85,35,1,1,-1,-1
14,11,1814,663,93,39,1,1,-1,-1
14,10,1341,559,77,32,1,1,-1,-1
14,9,13,569,83,34,1,1,-1,-1
14,8,659,658,93,43,1,1,-1,-1
14,7,419,599,86,36,1,1,-1,-1
14,6,571,541,74,32,1,1,-1,-1
14,5,450,656,93,42,1,1,-1,-1
14,4,208,564,83,32,1,1,-1,-1
14,3,1017,639,92,43,1,1,-1,-1
14,2,986,578,79,35,1,1,-1,-1
14,1,1375,709,93,42,1,1,-1,-1
15,23,770,372,61,75,1,0,-1,-1
15,22,1144,368,118,91,1,0,-1,-1
15,21,1389,406,94,133,1,0,-1,-1
15,20,220,606,89,43,1,1,-1,-1
15,19,1621,606,84,38,1,1,-1,-1
15,18,1211,646,90,39,1,1,-1,-1
15,17,1122,707,94,39,1,1,-1,-1
15,16,1589,663,94,39,1,1,-1,-1
15,15,1429,605,85,40,1,1,-1,-1
15,14,759,539,76,33,1,1,-1,-1
15,13,1156,553,78,35,1,1,-1,-1
15,12,801,588,84,35,1,1,-1,-1
15,11,1813,664,93,39,1,1,-1,-1
15,10,1339,559,77,32,1,1,-1,-1
15,9,10,569,84,34,1,1,-1,-1
15,8,659,657,93,44,1,1,-1,-1
15,7,418,599,86,36,1,1,-1,-1
15,6,569,540,75,33,1,1,-1,-1
15,5,449,656,93,42,1,1,-1,-1
15,4,207,564,83,32,1,1,-1,-1
15,3,1017,639,91,44,1,1,-1,-1
15,2,985,578,78,35,1,1,-1,-1
15,1,1374,710,93,42,1,1,-1,-1
16,23,769,374,61,74,1,0,-1,-1
16,22,1141,365,118,87,1,0,-1,-1
16,21,1388,407,92,133,1,0,-1,-1
16,20,220,606,89,42,1,1,-1,-1
16,19,1621,606,84,38,1,1,-1,-1
16,18,1211,646,90,39,1,1,-1,-1
16,17,1121,708,95,39,1,1,-1,-1
16,16,1589,663,94,39,1,1,-1,-1
16,15,1429,605,85,40,1,1,-1,-1
16,14,760,539,76,33,1,1,-1,-1
16,13,1156,554,78,35,1,1,-1,-1
16,12,800,589,84,35,1,1,-1,-1
16,11,1813,663,93,39,1,1,-1,-1
16,10,1339,559,77,33,1,1,-1,-1
16,9,10,570,85,34,1,1,-1,-1
16,8,658,657,92,44,1,1,-1,-1
16,7,418,599,86,36,1,1,-1,-1
16,6,568,540,76,34,1,1,-1,-1
16,5,448,657,93,43,1,1,-1,-1
16,4,207,564,83,32,1,1,-1,-1
16,3,1017,640,89,44,1,1,-1,-1
16,2,983,579,79,35,1,1,-1,-1
16,1,1373,710,93,42,1,1,-1,-1
17,23,771,373,60,75,1,0,-1,-1
17,22,1142,365,118,85,1,0,-1,-1
17,21,1390,407,89,133,1,0,-1,-1
17,20,222,606,89,43,1,1,-1,-1
17,19,1623,606,84,38,1,1,-1,-1
17,18,1212,646,90,39,1,1,-1,-1
17,17,1123,708,94,39,1,1,-1,-1
17,16,1591,663,94,39,1,1,-1,-1
17,15,1430,605,85,40,1,1,-1,-1
17,14,760,539,76,33,1,1,-1,-1
17,13,1156,554,78,35,1,1,-1,-1
17,12,802,589,84,35,1,1,-1,-1
17,11,1814,664,94,39,1,1,-1,-1
17,10,1340,559,77,33,1,1,-1,-1
17,9,11,569,84,34,1,1,-1,-1
17,8,661,658,92,44,1,1,-1,-1
17,7,420,599,86,36,1,1,-1,-1
17,6,569,540,76,34,1,1,-1,-1
17,5,450,657,93,42,1,1,-1,-1
17,4,208,564,83,32,1,1,-1,-1
17,3,1019,640,90,44,1,1,-1,-1
17,2,986,579,79,35,1,1,-1,-1
17,1,1374,710,93,42,1,1,-1,-1
18,23,772,374,61,75,1,0,-1,-1
18,22,1140,364,117,83,1,0,-1,-1
18,21,1389,406,88,134,1,0,-1,-1
18,20,221,606,89,43,1,1,-1,-1
18,19,1623,606,84,38,1,1,-1,-1
18,18,1212,646,90,40,1,1,-1,-1
18,17,1123,708,95,39,1,1,-1,-1
18,16,1590,663,93,39,1,1,-1,-1
18,15,1430,606,85,40,1,1,-1,-1
18,14,760,540,76,33,1,1,-1,-1
18,13,1156,554,78,35,1,1,-1,-1
18,12,802,589,84,35,1,1,-1,-1
18,11,1814,664,93,39,1,1,-1,-1
18,10,1340,559,77,33,1,1,-1,-1
18,9,12,570,84,34,1,1,-1,-1
18,8,660,658,91,44,1,1,-1,-1
18,7,419,599,86,36,1,1,-1,-1
18,6,570,541,76,33,1,1,-1,-1
18,5,450,657,92,42,1,1,-1,-1
18,4,209,564,83,32,1,1,-1,-1
18,3,1018,640,91,44,1,1,-1,-1
18,2,985,579,79,36,1,1,-1,-1
18,1,1374,710,93,42,1,1,-1,-1
19,23,771,374,61,74,1,0,-1,-1
19,22,1136,364,117,82,1,0,-1,-1
19,21,1386,405,87,133,1,0,-1,-1
19,20,221,606,90,43,1,1,-1,-1
19,19,1623,606,84,38,1,1,-1,-1
19,18,1211,645,91,39,1,1,-1,-1
19,17,1123,707,95,39,1,1,-1,-1
19,16,1590,663,93,39,1,1,-1,-1
19,15,1430,605,85,40,1,1,-1,-1
19,14,761,539,76,33,1,1,-1,-1
19,13,1156,553,77,35,1,1,-1,-1
19,12,802,589,84,35,1,1,-1,-1
19,11,1813,664,94,39,1,1,-1,-1
19,10,1340,559,76,33,1,1,-1,-1
19,9,12,569,83,34,1,1,-1,-1
19,8,659,657,92,44,1,1,-1,-1
19,7,419,598,86,36,1,1,-1,-1
19,6,570,540,75,33,1,1,-1,-1
19,5,448,656,93,43,1,1,-1,-1
19,4,207,564,83,32,1,1,-1,-1
19,3,1017,639,91,44,1,1,-1,-1
19,2,985,579,79,35,1,1,-1,-1
19,1,1375,709,93,42,1,1,-1,-1
20,23,770,373,62,74,1,0,-1,-1
20,22,1136,365,115,80,1,0,-1,-1
20,21,1384,405,87,133,1,0,-1,-1
20,20,221,605,90,42,1,1,-1,-1
20,19,1623,605,84,38,1,1,-1,-1
20,18,1212,645,90,39,1,1,-1,-1
20,17,1123,706,95,39,1,1,-1,-1
20,16,1591,662,93,38,1,1,-1,-1
20,15,1430,604,85,40,1,1,-1,-1
20,14,761,539,76,33,1,1,-1,-1
20,13,1156,553,78,35,1,1,-1,-1
20,12,802,588,84,35,1,1,-1,-1
20,11,1814,663,93,39,1,1,-1,-1
20,10,1341,558,77,33,1,1,-1,-1
20,9,12,568,83,34,1,1,-1,-1
20,8,659,657,92,43,1,1,-1,-1
20,7,420,598,86,36,1,1,-1,-1
20,6,570,540,75,33,1,1,-1,-1
20,5,449,656,93,42,1,1,-1,-1
20,4,207,563,84,32,1,1,-1,-1
20,3,1017,639,91,44,1,1,-1,-1
20,2,985,578,79,35,1,1,-1,-1
20,1,1375,709,94,42,1,1,-1,-1
22,23,770,372,61,74,1,0,-1,-1
22,22,1134,364,113,75,1,0,-1,-1
22,21,1382,402,87,135,1,0,-1,-1
22,20,220,605,89,42,1,1,-1,-1
22,19,1621,605,84,38,1,1,-1,-1
22,18,1211,645,90,39,1,1,-1,-1
22,17,1123,707,95,39,1,1,-1,-1
22,16,1591,663,93,38,1,1,-1,-1
22,15,1429,604,85,40,1,1,-1,-1
22,14,760,539,76,33,1,1,-1,-1
22,13,1156,553,77,35,1,1,-1,-1
22,12,801,588,84,35,1,1,-1,-1
22,11,1813,663,93,39,1,1,-1,-1
22,10,1339,558,77,33,1,1,-1,-1
22,9,9,568,84,34,1,1,-1,-1
22,8,659,657,92,42,1,1,-1,-1
22,7,419,598,86,36,1,1,-1,-1
22,6,569,540,75,33,1,1,-1,-1
22,5,447,656,94,42,1,1,-1,-1
22,4,206,563,83,32,1,1,-1,-1
22,3,1018,639,89,44,1,1,-1,-1
22,2,984,578,79,36,1,1,-1,-1
22,1,1375,709,94,42,1,1,-1,-1
23,23,770,373,62,74,1,0,-1,-1
23,22,1133,365,111,72,1,0,-1,-1
23,21,1381,403,89,137,1,0,-1,-1
23,20,221,606,90,42,1,1,-1,-1
23,19,1621,605,84,38,1,1,-1,-1
23,18,1211,645,90,39,1,1,-1,-1
23,17,1123,707,94,39,1,1,-1,-1
23,16,1591,663,93,38,1,1,-1,-1
23,15,1429,605,85,40,1,1,-1,-1
23,14,760,539,76,33,1,1,-1,-1
23,13,1156,553,77,35,1,1,-1,-1
23,12,802,588,84,35,1,1,-1,-1
23,11,1813,663,94,39,1,1,-1,-1
23,10,1339,558,77,33,1,1,-1,-1
23,9,11,569,84,34,1,1,-1,-1
23,8,659,657,92,43,1,1,-1,-1
23,7,418,598,86,36,1,1,-1,-1
23,6,570,540,74,33,1,1,-1,-1
23,5,447,656,95,42,1,1,-1,-1
23,4,207,563,83,32,1,1,-1,-1
23,3,1018,639,89,44,1,1,-1,-1
23,2,984,578,79,36,1,1,-1,-1
23,1,1373,709,94,42,1,1,-1,-1
24,23,769,374,61,74,1,0,-1,-1
24,22,1134,366,110,71,1,0,-1,-1
24,21,1378,403,91,139,1,0,-1,-1
24,20,221,606,90,42,1,1,-1,-1
24,19,1621,606,84,38,1,1,-1,-1
24,18,1210,646,90,40,1,1,-1,-1
24,17,1121,708,95,38,1,1,-1,-1
24,16,1589,663,93,38,1,1,-1,-1
24,15,1429,605,85,40,1,1,-1,-1
24,14,760,539,76,33,1,1,-1,-1
24,13,1156,554,77,35,1,1,-1,-1
24,12,801,589,84,35,1,1,-1,-1
24,11,1813,664,94,39,1,1,-1,-1
24,10,1338,558,77,33,1,1,-1,-1
24,9,10,569,85,34,1,1,-1,-1
24,8,658,657,92,44,1,1,-1,-1
24,7,418,599,86,36,1,1,-1,-1
24,6,568,540,76,33,1,1,-1,-1
24,5,447,656,95,42,1,1,-1,-1
24,4,206,564,83,31,1,1,-1,-1
24,3,1018,640,88,44,1,1,-1,-1
24,2,983,579,79,35,1,1,-1,-1
24,1,1373,710,94,42,1,1,-1,-1
25,23,769,374,61,73,1,0,-1,-1
25,22,1135,367,108,70,1,0,-1,-1
25,21,1375,401,92,141,1,0,-1,-1
25,20,220,606,90,42,1,1,-1,-1
25,19,1621,606,84,38,1,1,-1,-1
25,18,1210,646,90,40,1,1,-1,-1
25,17,1122,708,94,38,1,1,-1,-1
25,16,1590,663,93,38,1,1,-1,-1
25,15,1429,605,85,40,1,1,-1,-1
25,14,760,539,76,33,1,1,-1,-1
25,13,1156,554,77,35,1,1,-1,-1
25,12,801,589,84,35,1,1,-1,-1
25,11,1813,664,94,40,1,1,-1,-1
25,10,1338,558,77,33,1,1,-1,-1
25,9,9,569,85,34,1,1,-1,-1
25,8,659,657,92,44,1,1,-1,-1
25,7,418,599,86,36,1,1,-1,-1
25,6,568,540,77,34,1,1,-1,-1
25,5,447,656,95,42,1,1,-1,-1
25,4,206,564,82,31,1,1,-1,-1
25,3,1017,639,89,44,1,1,-1,-1
25,2,984,579,79,35,1,1,-1,-1
25,1,1373,710,94,42,1,1,-1,-1
26,23,768,372,62,74,1,0,-1,-1
26,22,1133,367,110,72,1,0,-1,-1
26,21,1371,399,95,143,1,0,-1,-1
26,20,220,606,90,42,1,1,-1,-1
26,19,1622,606,84,38,1,1,-1,-1
26,18,1212,645,90,40,1,1,-1,-1
26,17,1122,707,94,39,1,1,-1,-1
26,16,1590,663,93,38,1,1,-1,-1
26,15,1430,605,85,40,1,1,-1,-1
26,14,761,539,76,33,1,1,-1,-1
26,13,1157,553,77,35,1,1,-1,-1
26,12,802,588,84,35,1,1,-1,-1
26,11,1814,663,94,39,1,1,-1,-1
26,10,1340,558,76,33,1,1,-1,-1
26,9,11,569,85,34,1,1,-1,-1
26,8,659,657,92,44,1,1,-1,-1
26,7,419,598,86,36,1,1,-1,-1
26,6,569,540,76,33,1,1,-1,-1
26,5,449,656,94,42,1,1,-1,-1
26,4,207,564,83,31,1,1,-1,-1
26,3,1017,639,90,44,1,1,-1,-1
26,2,984,579,79,35,1,1,-1,-1
26,1,1374,709,94,42,1,1,-1,-1
27,23,768,372,62,75,1,0,-1,-1
27,22,1132,367,110,74,1,0,-1,-1
27,21,1369,399,94,144,1,0,-1,-1
27,20,220,606,90,42,1,1,-1,-1
27,19,1622,605,84,38,1,1,-1,-1
27,18,1212,645,90,40,1,1,-1,-1
27,17,1123,707,94,39,1,1,-1,-1
27,16,1590,663,93,38,1,1,-1,-1
27,15,1430,605,85,40,1,1,-1,-1
27,14,761,538,76,33,1,1,-1,-1
27,13,1156,553,77,35,1,1,-1,-1
27,12,802,588,84,35,1,1,-1,-1
27,11,1814,664,93,39,1,1,-1,-1
27,10,1339,558,76,33,1,1,-1,-1
27,9,11,569,84,34,1,1,-1,-1
27,8,659,657,92,43,1,1,-1,-1
27,7,419,598,86,36,1,1,-1,-1
27,6,570,540,75,33,1,1,-1,-1
27,5,449,656,93,42,1,1,-1,-1
27,4,207,564,83,31,1,1,-1,-1
27,3,1017,639,90,43,1,1,-1,-1
27,2,984,579,79,35,1,1,-1,-1
27,1,1374,709,94,42,1,1,-1,-1
28,23,769,374,62,74,1,0,-1,-1
28,22,1132,366,109,72,1,0,-1,-1
28,21,1368,401,92,143,1,0,-1,-1
28,20,220,606,89,42,1,1,-1,-1
28,19,1621,606,84,38,1,1,-1,-1
28,18,1211,645,90,40,1,1,-1,-1
28,17,1122,707,95,39,1,1,-1,-1
28,16,1590,663,93,38,1,1,-1,-1
28,15,1429,605,85,40,1,1,-1,-1
28,14,761,539,76,33,1,1,-1,-1
28,13,1156,554,77,35,1,1,-1,-1
28,12,801,588,84,35,1,1,-1,-1
28,11,1813,664,94,39,1,1,-1,-1
28,10,1338,558,76,34,1,1,-1,-1
28,9,10,569,84,34,1,1,-1,-1
28,8,658,658,92,43,1,1,-1,-1
28,7,418,599,86,36,1,1,-1,-1
28,6,568,540,77,34,1,1,-1,-1
28,5,448,657,94,42,1,1,-1,-1
28,4,206,564,82,31,1,1,-1,-1
28,3,1017,639,90,43,1,1,-1,-1
28,2,983,579,79,35,1,1,-1,-1
28,1,1373,710,94,42,1,1,-1,-1
29,23,771,374,62,73,1,0,-1,-1
29,22,1133,366,108,71,1,0,-1,-1
29,21,1366,402,90,143,1,0,-1,-1
29,20,221,606,90,42,1,1,-1,-1
29,19,1622,606,84,38,1,1,-1,-1
29,18,1212,646,90,40,1,1,-1,-1
29,17,1122,708,95,38,1,1,-1,-1
29,16,1590,663,93,38,1,1,-1,-1
29,15,1430,605,85,40,1,1,-1,-1
29,14,760,540,76,33,1,1,-1,-1
29,13,1156,554,77,35,1,1,-1,-1
29,12,802,589,84,35,1,1,-1,-1
29,11,1813,664,94,39,1,1,-1,-1
29,10,1338,558,76,34,1,1,-1,-1
29,9,11,569,83,34,1,1,-1,-1
29,8,660,658,92,44,1,1,-1,-1
29,7,418,599,86,36,1,1,-1,-1
29,6,569,540,76,34,1,1,-1,-1
29,5,449,657,93,42,1,1,-1,-1
29,4,207,564,83,31,1,1,-1,-1
29,3,1019,640,89,43,1,1,-1,-1
29,2,984,579,79,35,1,1,-1,-1
